gene_symbol	GSM121470	GSM121471	GSM121472	GSM121473	GSM121490	GSM121491	GSM121492	GSM121493	GSM121494	GSM121495	GSM121496	GSM121497	GSM121498	GSM121499	GSM121474	GSM121475	GSM121476	GSM121477	GSM121478	GSM121479	GSM121480	GSM121481	GSM121482	GSM121483	GSM121484	GSM121485	GSM121486	GSM121487	GSM121488	GSM121489
IDH3A	76.84045623	31.23849374	80.28586115	50.72248449	74.17619506	101.3272662	135.7551873	78.75898506	94.31148196	74.93259039	100.655457	69.05296653	83.40175206	80.31711203	83.21685608	61.22810698	73.4845128	72.73741801	63.53166076	16.27081133	24.14207804	62.32868696	77.14267256	40.44560981	91.8817903	47.73811858	64.96298514	27.48090489	47.00217605	73.64619635
ID4	117.5914693	68.66777113	69.44763252	64.86691437	80.78049391	81.85509761	64.20286264	54.6959374	99.79619792	98.06764154	53.74070868	60.08644484	60.40329718	46.77523367	52.06268944	40.94956336	53.14334275	51.03532394	66.78972802	57.13658107	72.29384388	67.27178761	65.65877628	64.3129959	60.05503619	48.82222201	31.27581728	46.87858784	57.96336943	40.30680419
ID2	59.78415358	0	52.74063074	54.7017235	62.45398687	47.85219022	68.29393775	58.8034154	57.88363508	72.36275942	47.57257368	24.54868656	70.97445192	54.62964971	56.77607074	41.32736746	43.44591776	23.19628365	49.67804116	33.21328176	62.83033432	48.85678375	73.55440621	28.61660461	48.4129998	61.30551193	33.75012358	30.46910558	60.66351291	41.27630908
ICT1	10564.42595	6634.869325	4454.878462	4219.209845	14159.3558	16744.06776	7338.539651	6720.060758	13187.65283	15746.73783	6506.661503	6592.807413	6323.147856	5134.538161	4569.052803	3586.399916	7528.665351	6535.499074	8828.87155	7702.828574	7602.207267	6363.651113	11812.41253	8147.210001	6618.882091	5611.571563	1720.348569	2429.943014	3543.949893	2992.954216
ICOSLG	55.77781625	50.63418953	62.14768713	68.08221685	31.55898482	35.87662018	73.98574248	68.2756051	70.72293122	57.89349377	33.87274742	56.88611869	109.8342608	91.85793635	135.3171425	83.10498205	55.90153595	74.54256056	67.84537826	74.70515232	99.45537643	94.82650322	91.2156077	62.34630827	99.63017801	66.83604944	106.327823	127.4414154	91.54875537	97.85343122
ICMT	481.8582726	255.9974612	193.5786154	179.8190548	178.8693879	189.3760417	228.5434724	184.9513304	301.4194832	344.0188679	331.5042481	296.7925689	223.3595517	191.5804569	189.2981965	125.9857479	380.809695	346.7462109	304.4021484	266.0590052	227.5493139	172.3920308	447.6062644	288.5514852	265.6522987	202.6978226	30.66529318	146.5301761	261.7981557	197.8122798
ICK	254.9857496	189.3764058	236.5224854	200.5314048	149.6704542	163.1941525	229.887545	206.2075532	162.2542636	151.2881179	225.8876429	196.8136321	168.8352808	167.2795573	221.8425355	193.8116717	225.4974378	231.7326506	252.0127392	182.7355296	189.350742	177.0057509	170.9169957	167.0500431	278.982209	203.9147555	212.7508116	144.60051	246.6391509	206.61741
ICAM2	39.27547379	9.512519346	28.8545596	16.81724072	15.45216055	22.56900751	26.44918652	16.63446576	21.36048757	28.76107495	24.69357171	12.57813473	30.51917147	22.80526046	20.76913876	16.74534164	8.453613123	12.3761973	8.229125539	20.86959345	44.27815502	21.17605815	11.53299127	6.425668106	38.89221033	29.77661792	745.6578253	12.61896214	21.56352526	14.17213571
ICAM1	30.1407006	40.82291652	87.14194974	63.22203331	51.9514102	70.18763888	84.76533944	62.87808761	62.79654722	65.81001908	83.88266333	59.60855751	82.75838692	53.26065004	67.04463959	59.43720548	84.98304199	87.13548265	66.14280056	49.9175475	68.86764827	74.58674713	70.24482615	53.35037292	87.8096939	67.43311135	77.4809253	20.7548912	83.98227613	61.08459638
IAH1	113.0088919	79.48265393	75.67226472	61.74541169	88.65509665	117.1259791	80.65882631	67.691855	81.18957013	70.37459096	79.7137098	75.38000783	66.86930168	63.8946623	65.37845013	60.17905869	79.71434107	73.07798554	57.1131511	47.40923923	81.25809869	71.26981335	59.9334338	54.18643176	92.93771776	86.64240432	69.25861513	56.91343718	63.85853799	68.58161855
HYDIN	20535.34482	11472.31202	6254.407349	5167.453314	4819.287745	7417.372551	5186.227932	6333.285307	7406.617615	8577.205196	7630.756493	7585.398092	6054.627954	5486.983012	6106.229499	6181.498714	6688.83254	6313.683266	8437.470024	7086.996589	11828.6301	9926.171184	8881.601775	6429.332903	7738.897783	8316.142604	5547.164865	5696.315756	7237.954544	6920.965514
HYAL2	107.733611	52.60596374	149.5323559	113.2037895	112.4880012	94.73694589	259.8218643	189.2199427	146.5592345	190.9627589	185.2824094	192.1399173	163.2964246	190.0737253	220.6504352	91.99713351	184.4354928	189.9397641	173.6173669	180.7231556	137.4753013	130.3724851	175.531925	141.334375	180.6924015	186.1961047	206.2385545	163.1563431	191.4858986	241.5890433
HYAL1	74.05040078	13.2697265	35.76383365	31.21986181	29.78486944	28.94032995	38.4522465	30.73806124	44.00260439	45.22836775	27.51766383	30.49949382	40.5467936	34.92474366	31.42193071	22.60497327	30.50435143	33.81041414	25.6597203	21.24837793	42.73812157	27.74612319	42.53647889	28.65703578	28.75960011	37.86177539	443.0765183	9.523883129	32.678103	11.61380041
HUS1	89.78206005	46.64709396	89.40184805	70.62834961	63.66138713	60.85576868	102.1408301	73.18007085	65.68185616	51.97170937	73.79094482	66.59692944	77.68171835	76.39868557	55.92326051	55.55279241	65.15743465	64.79263701	74.28731788	63.40800259	71.09036875	51.27968464	75.9860523	65.51871116	65.39907572	48.60218121	61.88986743	65.03472538	69.87236238	56.79562249
HUNK	443.7241391	330.429659	521.6951566	382.5436343	394.5152674	420.3593409	488.1820103	392.2742804	478.281034	265.9610738	313.6120997	272.8724969	341.1998261	343.7853035	391.3243565	368.1260841	272.0353857	332.6052545	390.4044504	332.6170369	363.5731077	337.5025983	316.4533244	293.820533	398.5180286	289.9802236	313.9719006	283.3285687	359.3650766	296.0260195
HUNK	56.01580646	46.75646819	110.1673835	68.57732508	42.99812667	40.47732189	84.75762043	45.29032416	110.9989521	134.2950285	76.30189805	58.18424295	82.4348556	89.9518747	107.9905349	246.2219043	87.69546722	68.33965462	87.84806288	83.79467836	98.76710669	75.97923725	82.03773208	55.67083329	85.07394281	63.05644629	76.39896533	58.0232148	94.01303422	61.38702402
HTATIP2	30.65820272	22.09865694	62.27533222	38.08271947	75.91070445	48.51675544	44.42579508	23.46192979	35.73116636	29.44789678	59.10379632	28.34023762	72.93135421	37.17005101	72.09180899	1.211357336	36.25361602	29.52168621	16.81230393	47.56934401	52.07243102	30.49441697	48.05966552	20.19248153	26.85973569	16.67077356	0	31.89805407	61.10774873	36.79054017
HSP90B1	1521.141267	849.008302	782.3522342	664.1934944	236.6551099	247.1827316	827.4575705	665.593798	338.3106883	347.9623425	1662.872644	1339.672418	722.9963621	563.658112	928.5727975	765.7850784	1304.991527	1217.974502	1259.760408	1048.412982	922.1410882	807.7583135	1275.863331	843.9660207	1584.558034	1222.758642	1288.167783	1214.38514	1555.938145	1310.342297
HSP90B1	1221.021433	845.7787242	390.8018849	429.2066181	237.3808315	264.9099068	522.8104524	411.1839243	289.9571169	344.3902117	957.0657735	909.2081032	468.6804094	336.7998002	556.2771133	481.7213246	1058.162177	966.6100853	933.503306	769.7148109	756.6939624	619.5344836	1047.587501	714.4794225	1035.921198	773.9908092	683.1281521	596.2126529	908.7762646	7.164207056
HSP90AA1	4202.396703	3018.368062	3431.455902	3160.745807	1643.364941	2063.451117	3237.678769	2881.190782	1999.509234	2130.524606	6996.742555	4856.865913	2277.060563	2530.254325	3216.799295	3583.280281	6359.175281	5846.070579	4580.126653	3493.190898	2720.791699	2757.149568	5588.189844	4453.415413	4354.742825	4263.731806	4258.096669	4117.43748	4068.256692	3005.437676
HSD17B2	72.7257574	29.9948683	76.71760065	51.58312184	40.64855955	16.26816044	55.69844378	38.19751918	47.39399257	78.76433324	42.47121407	27.27930438	110.5894753	62.63196578	138.4872124	60.15429968	35.60747999	27.25482562	38.57223618	59.10209508	78.37342701	56.18928897	44.57536504	29.43533581	50.23638662	27.7546577	38.53622257	29.1265382	46.48848315	39.78442917
HRAS	71.16920015	0	49.261335	42.12481401	56.64064294	57.15086128	63.19746164	46.31598757	62.14587391	65.70814599	34.70233178	37.48786575	49.96063059	33.38843208	54.43221809	26.42427933	50.97205645	22.08169899	50.44862678	36.86054682	63.67013506	47.08227601	71.25993731	28.92994618	78.55053829	65.74389574	193.0852008	32.41634072	26.7742523	10.49525223
HPS5	43.76589333	0	33.64125051	38.41343629	43.70462764	42.31667066	62.35512471	42.02807771	38.99110538	47.76533643	42.23752833	30.34526123	57.53865845	37.21811852	62.88420944	34.12066246	46.62140715	37.84068766	38.01772693	39.30897851	68.33489719	51.92329262	72.85552456	40.60733449	68.11067599	33.40594931	0	22.67138052	48.89198708	35.87746915
HPS1	44.7482359	43.0893935	102.3249465	57.23625216	78.78971046	99.00332644	110.6925279	100.0952926	154.9062558	268.7872306	85.58155863	89.39063612	95.92333846	94.90190387	95.5550945	48.59551148	74.37025761	109.2239122	79.3976543	112.5055012	78.94047195	63.03849006	50.40322942	39.00163945	125.5372981	104.4227738	68.19715237	67.16204317	48.9194805	81.20109941
HPRT1	0	0	1.602332694	2.766610644	0.541087718	1.392034064	2.546308304	1.320915524	13.12519805	26.6710334	2.321667786	0	1.796985381	0	3.826642061	0	4.700639654	12.26177738	7.006862192	2.773847916	0	0	0	0	8.852616819	0	0	0	1.659734497	0.429765602
HPN	57.42855686	22.24752741	64.15132826	55.11947107	68.44381043	78.00865704	69.10346889	33.51690471	36.56258226	38.48831237	56.42342093	39.58870052	53.40855007	49.6398724	53.44369182	42.22602771	60.44198771	47.12216258	64.07185169	34.7101964	53.03824175	50.11449103	69.05643854	53.0687987	70.73909011	38.74998884	56.50642112	62.17390023	52.76855963	58.07913121
HPGD	4.801325904	0	15.83669434	14.16667107	25.64546103	66.80190916	30.22860661	25.92911824	32.72426695	56.23066197	38.24851282	25.90756911	27.12394138	19.56440102	23.45961751	31.49529073	30.42627666	9.814537146	23.39222004	18.12568382	40.02890684	24.68041185	36.36783751	11.79723785	26.8168009	17.77768609	27.46040768	27.78397081	16.94752435	20.97748126
HP1BP3	81.71267283	45.63234421	212.7814655	115.841788	216.5597295	142.2845195	121.6747489	89.59357996	66.91090575	80.24642245	161.7175398	47.935955	300.0300036	109.4044263	214.0727924	72.95103823	169.8772403	74.89658926	199.5296102	107.5370463	187.8210764	80.95742929	168.0810379	77.72314865	117.207949	17.04645297	28.07093178	65.01715634	195.6316173	80.25619389
HOXD10	10.38244952	0	4.182310743	10.61194869	25.39209919	4.091065802	18.91736286	15.96484168	26.69732323	39.81594883	9.356776865	7.391479826	15.35756951	16.11925467	21.37986093	10.96640604	15.75898867	9.807806563	15.45466744	15.64991717	9.863870411	16.88773091	16.63165062	1.859833825	13.31380974	10.18091186	15.41975974	17.65102767	10.15664903	11.87571143
HOXB6	7641.962877	4835.166087	3650.113877	3114.433847	815.5135461	864.4962544	2568.561243	1898.451825	1275.638459	1032.306357	1735.097894	1414.109504	2317.847695	1463.800812	2655.107295	1790.007421	1546.040651	1512.043127	2273.91357	1869.458949	3741.129658	2900.910215	2244.314037	1543.11481	3029.382113	2117.747737	2719.151354	2815.239356	3302.860072	1952.961975
HOXA9	43.42966886	30.44249244	58.54461434	53.52874247	50.11264386	79.14441705	69.79142562	34.97869216	66.54613435	64.91287861	40.89850907	39.85510226	67.43224617	50.79626577	41.91699862	46.82294998	24.05510613	45.26721371	48.91005886	47.80885035	47.94440763	22.55499022	32.8994207	36.98441285	45.93217402	24.58150845	30.7941328	30.5540226	54.02891599	26.36908608
HOXA10	1735.129911	1188.278031	1568.460329	1266.830144	1805.573603	1919.677295	2204.21048	1970.58597	4267.552659	3890.602492	1982.153959	1573.212101	1702.284067	1382.970672	1248.765444	1049.112481	2252.143495	1875.498685	2435.519173	1915.915369	1712.135184	1377.263642	2474.508904	1742.606535	1802.951205	1357.098913	848.9110665	742.185012	881.9557076	717.4987372
HOOK1	58.0139115	33.13127546	92.66550095	56.16093897	88.93641566	74.24841775	122.3559515	107.1716947	56.60857828	56.12878887	107.5795654	79.20310647	114.9830306	64.10541984	109.8768045	43.45755905	109.1431452	68.48907358	124.012219	85.52328935	91.16264321	63.53375716	89.04387628	59.44681579	129.9971493	82.42406129	93.34430327	86.38549981	103.4852417	73.49425902
HNRPDL	71.18540374	51.55070502	35.14881639	35.87310558	50.33047681	63.00322876	48.79571941	63.07202773	48.11696292	57.81462427	40.52227503	43.27392457	207.9844191	144.6554744	394.0909463	319.2215435	71.02111917	51.08782249	122.7365874	137.9686701	342.2407333	534.2145567	387.7435851	371.9566572	41.19190496	41.10871881	276.535207	346.8596772	115.9223978	71.99369696
HNRNPUL2	75.06515053	57.07511607	129.885649	97.59917711	107.8144944	135.1892228	131.5869221	113.4684768	224.8766407	181.0317753	129.628983	102.1966144	103.133465	84.44074978	122.668041	168.1952696	120.9983953	113.9958961	127.5215076	85.80965563	110.3600255	94.77306861	125.2037821	77.0141592	139.3502247	96.75220543	108.2911631	117.9336372	115.4550096	88.41016415
HNRNPUL2	68.18875254	21.56292579	78.25804482	86.74934438	61.56401697	63.03118593	113.4578631	59.65636597	70.66049288	80.93981674	60.5982166	0.526961334	75.31254472	44.89690327	61.6517611	67.93229584	72.87606803	0	53.35524452	0	66.00530748	54.18588967	79.49345631	0	74.58175373	81.19371124	51.78620602	0	92.58192924	43.04312323
HNRNPUL2	82.96642552	0	68.92448105	55.71804918	29.5670365	34.43216643	67.23643343	51.37772813	48.30427796	49.19155975	80.38438786	67.38445037	49.62230927	42.84016846	56.9842298	57.37028691	68.39349929	63.50844164	61.31883042	57.2654459	69.77045401	52.07322855	71.92705162	66.33455441	62.43120843	67.3727343	69.3493885	52.87255825	82.10982937	52.23171438
HNRNPH1	81.51417887	48.59760096	132.8679025	106.4618079	431.4437761	592.5970552	152.6646428	121.0408252	88.26810709	73.2598999	175.8637058	167.8260849	182.6380512	167.2213217	180.4922431	122.9174651	170.0912728	171.269125	189.1839775	152.6592602	112.7302894	141.6455938	143.3414938	129.7335171	176.9248737	150.5307121	214.9542618	176.7050002	168.1685824	153.6303501
HNRNPC	1168.852967	1242.592461	691.1440147	557.8380574	439.4342846	400.0373909	517.1225071	657.7020755	1050.101286	888.5732792	944.5004915	879.6550366	699.7039559	700.3963129	501.5679611	436.6782721	1202.733769	686.1345477	909.0463241	421.1549822	469.1718698	577.0707129	757.6396966	646.0453352	892.0064689	891.9997603	653.2783551	672.4081102	921.4087686	849.8549664
HNRNPA0	76.45460827	48.09123881	82.83586194	59.04842564	37.68917667	37.10091123	97.10803584	57.32908456	56.12221641	56.70716515	61.06909336	45.47758106	75.20439282	69.01200338	74.37605662	70.28531849	55.41424169	59.85104246	60.50398819	36.55205224	59.10187425	52.21199904	79.05882123	47.94270392	66.29802287	38.88013492	52.58266911	46.14654456	61.72128616	45.89520404
HNF1B	0	0	0.510580364	0	0	1.003545896	0	9.763582313	3.808739245	14.59414235	0	7.695271283	0	1.845977266	0	0	1.356885673	0	0.803127247	2.853249475	0	0	0	10.09335282	0	3.723251239	8.910430857	0	0.995551294	3.210942326
HN1L	288.7641559	214.9719998	227.9925055	212.374355	190.2654291	203.0453502	259.0509282	211.6494549	234.4231355	269.5989292	318.5008053	276.1779817	243.6458898	208.5224055	246.6528944	214.9916266	387.9158452	384.2396004	343.7592885	256.1663519	182.1346764	164.4438312	369.0297293	311.1337376	413.7692707	307.621055	335.154305	276.9026927	376.513737	274.4581532
HN1L	5695.37917	4223.316548	6731.295211	5575.035693	6938.509338	7812.01945	9716.089176	8300.051332	13027.77451	15697.33924	8590.815781	6036.328065	6655.493092	5691.474217	5567.259849	4319.230756	11827.11898	8229.5318	10278.19993	7394.181697	5065.476283	4941.730488	8449.70302	7609.897078	8987.079186	6496.332786	4898.328549	3304.856258	4285.369355	3261.619939
HMMR	274.6153847	213.6078602	449.6133935	415.272029	323.187209	387.5585918	723.8375852	272.4887591	128.0150451	234.7813344	505.4365413	688.6298002	510.5213283	651.5994707	753.803553	307.4124142	961.2848475	706.536293	328.5675574	610.5550361	422.7826487	366.2161273	547.2012321	451.8399855	543.1854586	505.9019612	904.5917428	687.6990303	725.360409	648.5683863
HMGXB4	41.66347768	11.54100612	70.2299422	54.57407841	48.33503384	48.51733788	105.9742833	46.69035953	58.66904378	70.75907974	82.25153689	67.26877593	87.74723986	91.51037128	95.25156741	73.9303945	52.14721636	76.53346721	76.63161638	106.2236664	78.77059773	57.87208057	62.23656653	77.95129596	111.6452104	63.36235666	69.35231667	79.54235919	83.6870836	65.4603916
HMGN3	143.7167181	104.0391927	99.13381923	89.14655787	126.1410014	150.3944284	106.5040003	75.31920139	168.4882397	167.7685556	129.8054157	119.7545922	116.743041	94.99619014	104.7617771	94.8233283	158.7340859	166.587331	125.6171718	106.8354489	86.80732332	73.73817355	168.713497	120.481999	95.28973918	84.09851807	111.064143	109.8533434	96.48454819	71.29478523
HMGB1	1171.812147	811.6347245	612.5262428	499.8794501	601.0564288	645.2864182	776.0962453	608.9710028	1008.021126	856.9268953	904.4011876	765.6678084	643.6544659	521.1081974	603.9987235	486.2311318	1018.494809	935.415176	729.7237599	663.3180231	556.3261193	432.0954248	964.576533	746.4099391	876.4010148	660.7811624	640.1250014	526.4181821	664.0269248	596.2006518
HMGA2	0	0	32.40541395	30.88237593	21.9883138	22.95225371	34.00706183	19.62365225	31.36705444	55.68186175	12.31406985	29.78324704	25.63292419	41.5192363	36.61582015	28.86900201	29.03439195	28.45556175	11.54706939	21.81069717	41.32888329	47.24178232	21.72886599	22.53748939	47.15581551	26.59407668	32.80139548	46.83612933	32.78518264	39.5847401
HLTF	962.2582223	552.504907	478.6352456	447.675509	323.1417786	327.4139836	625.6585368	503.9615957	654.7745272	657.7452781	826.4564788	612.7637261	567.7013291	418.9786038	577.147122	352.2995767	704.0405925	680.7864259	701.0454787	573.1191534	630.6433008	539.5755638	819.8011767	604.548515	853.0404644	587.3935325	577.0799697	461.2063023	603.6788627	500.9446255
HLA-DQB1	100.846073	80.32929144	61.63033771	54.6204948	70.11075666	76.44014335	74.93325091	44.92656583	56.36211112	50.74923223	61.29693695	31.02645515	55.24620796	52.8372862	66.10929933	44.42591132	55.6000058	52.54835915	45.5036018	53.03503495	71.15417127	51.44238108	65.1172874	45.42875152	65.99077078	43.22728231	50.5022021	257.8563906	38.13627085	41.56860758
HLA-DQB1	29.7113055	22.30626542	25.03390995	15.9604714	17.63864418	18.1244	18.74079052	23.76683067	36.36869476	75.2644995	24.65735042	16.8791207	19.60969541	24.75476775	23.83008561	20.68202374	24.72143392	24.39298143	18.2896936	23.24643357	31.09495823	21.00857652	28.6758074	27.47298009	19.33943905	20.76165393	11.39937802	11.15048331	21.36962428	31.22095161
HKR1	72.1545809	62.13873757	180.7183725	103.6342757	94.80276173	81.55630536	153.8060914	162.9299608	106.8747349	117.5976996	205.2578661	109.8194432	185.1024355	86.04916262	129.694097	48.74773352	127.0289983	107.7028003	172.3781819	129.5078482	188.8714255	145.0590289	115.0526704	81.17856972	153.0880155	136.1207236	198.6560502	136.3781998	211.5184743	150.6480372
HIVEP2	67.53554537	62.72004132	106.7054939	101.2486663	130.4935832	121.9555802	171.0773754	108.3054242	133.7922354	91.34730353	105.5897313	92.49047741	105.7827243	90.15708599	107.9116729	85.93025983	72.22320141	52.97911651	97.49990816	75.66708268	84.7855808	98.00546405	115.2129511	77.66394586	109.4166265	93.13763288	46.38372658	66.65839739	68.16777019	88.38122371
HIRIP3	19.0797258	16.37372648	75.59490406	57.94216819	97.04865434	142.4435259	60.32984956	52.62241844	134.9785641	88.26482086	93.55024222	61.93256215	64.70071747	59.07034815	72.58515513	99.76871067	93.22127643	78.03977184	92.43122501	70.64395781	73.92798606	61.69385184	96.82110064	51.91362241	86.58336898	50.20284382	79.27296726	77.4047928	75.81528267	35.25959066
HIPK1	75.10464678	34.11766893	79.75690762	74.2188513	76.31724829	98.10403749	79.50290462	46.35747724	54.92602911	61.36375144	72.53722085	48.41150548	70.81915689	60.35153217	52.63031259	55.5179464	45.12048698	56.33229331	60.84502439	47.62791893	60.53424094	46.27995926	68.28824631	48.47408502	83.38070206	53.85095918	65.07425572	51.81548775	82.6785091	61.25679202
HIP1R	47.66589461	16.77375257	33.60933923	33.57162591	45.23528267	39.65666248	44.81560507	27.81738097	33.84487099	37.15410345	24.62813971	16.52158153	41.76419573	20.62188625	32.01156188	22.22166716	16.28532031	12.95233527	19.02903927	15.6785538	40.64858887	32.00573928	27.16252646	19.2582327	42.67583861	24.24071356	17.86185614	20.0023507	29.76958832	20.15846667
HIP1	0	0	76.36560964	77.43318677	16.2378735	21.43965435	59.8416222	57.6967024	69.55631998	56.80903824	63.64898388	38.38288212	64.51122055	50.76391264	67.0886556	60.9273309	36.31015293	52.1337552	45.95918452	43.44827292	89.37218484	65.36728223	63.06396154	50.1606424	56.30495071	55.33757625	55.23559398	52.64269666	45.90967426	34.5201623
HINT1	71.32212152	49.06142869	75.07755463	51.44387265	63.91241921	64.3935155	79.06678057	42.54525136	45.29409233	49.18170107	66.33987513	44.92608273	67.55703682	59.28757632	57.82970404	52.25709349	48.39558901	40.50734492	60.25797352	49.56349465	51.51176633	45.09961254	64.9367911	44.61435224	60.00539284	35.93105159	50.65300302	45.08654588	61.58526607	47.02822245
HIF1A	435.0359774	375.1211824	564.7879458	479.0636302	182.5574045	187.0800591	596.5405027	489.797213	363.7756757	355.6915528	697.6290379	624.5730347	483.6710019	464.4227372	523.6126472	497.658789	835.5548518	785.0243217	679.2634182	498.1666847	362.6878476	303.6194697	587.8879849	618.2474618	826.8596351	631.9759441	592.0151167	499.559514	588.8642491	552.6612
HHAT	76.59132605	63.77732549	55.95496621	54.90769626	32.79550713	21.99472065	72.53553355	31.10760883	78.00521437	69.47087803	28.3963222	27.05963979	61.35447926	37.79770176	54.94940624	34.83317166	36.65206658	33.31235095	39.20224199	40.2292556	58.59942936	41.83770843	73.48942755	37.04939152	52.53473955	29.18492286	20.83688005	34.42506749	39.59052819	31.1746469
HGS	206.2524436	133.4841518	249.0500775	168.1250238	359.3707756	350.5660146	138.0380844	133.8032428	35.51098902	21.14031023	266.9637531	176.2843402	285.2224374	169.0848621	243.1444514	145.2051563	218.5057075	185.5083478	290.6149137	188.078864	242.4041368	182.9657043	169.4239304	136.5302856	195.7142108	77.63414889	163.2778623	227.2028101	297.096816	229.4543149
HEY2	30.43844155	29.17051072	64.95491212	48.43647695	54.78323849	52.99572697	76.23100941	16.73963727	26.92078679	71.52148484	30.76122184	28.79241952	57.0709246	51.44979903	158.535589	158.3751139	45.05183503	17.08356754	43.79711911	35.55497692	52.96965403	35.74376973	49.92238729	39.59511127	21.92894351	16.69224096	54.51672747	31.42369002	52.5066486	33.46383607
HERC2	86.23448683	53.34120158	69.02698392	60.22334069	103.6401395	112.2060997	106.506895	83.01891351	100.2004041	67.61415873	67.02340591	42.84394282	85.89017009	59.68043578	77.77904457	55.57388341	72.49646311	41.58827666	74.81579383	52.89315348	86.41733039	65.82426782	108.1880353	62.09938934	86.72022362	68.4098778	34.7398461	473.5456239	52.97837785	33.28585234
HERC1	65.37135354	60.95790104	68.17214862	53.71054003	30.52631687	39.46387449	69.85800208	49.38718852	94.44621734	71.21586555	60.31662529	59.65763152	34.81104551	58.16076296	56.01037553	52.36254852	39.77774965	57.8439824	44.1719986	46.53191708	55.91573564	53.67467194	62.14704036	32.40991475	74.049094	63.77560401	91.68988545	63.60870506	54.19966461	41.28933228
HEPH	355.2262135	262.4333241	210.6027959	190.607966	237.0523347	208.3321675	171.555954	162.8334731	191.1435014	208.8365576	284.445783	313.8189116	225.3515803	167.92662	216.6963301	216.9750982	331.0249135	276.0306602	224.3224217	214.0952405	252.312669	221.07256	313.5148448	257.9364256	264.1683651	258.3614349	167.6979397	180.6990284	271.513463	253.1001051
HELZ	111.3449858	72.83108073	63.17464991	71.11185374	93.77358843	125.1520165	87.29042046	69.12083666	104.4034908	92.94441075	103.7225823	87.05728405	91.33936187	80.07307698	71.16655573	30.43707244	105.8290058	109.5658259	92.44294	64.32437469	69.38046107	71.69888533	107.6638741	88.77096588	94.91003464	67.17147748	83.35776879	73.86463148	58.69845672	56.88823191
HELLS	53.03434612	39.48004409	70.41464078	40.5901719	46.02565515	52.04751297	87.97934207	39.49720743	28.51132156	32.54352437	65.87600895	45.75449866	76.61591375	44.199	93.73943399	34.18301848	64.24342138	53.35737531	80.95965219	65.51019142	82.5620628	50.59061737	75.27273094	56.04048971	69.67377066	33.603181	66.08154728	65.163565	102.3117067	73.47689475
HELLS	67.21248631	38.58985943	95.32283966	82.90645354	115.7222962	147.9831225	82.76032668	64.19224901	68.96151256	74.84386221	83.53564001	69.11956696	90.34473416	72.3730316	81.90371171	244.8509889	67.17122529	83.51981309	102.8315276	61.51408015	92.31348126	72.40948596	99.51554933	94.91072785	87.31460211	69.1156184	94.62537902	79.41791183	79.5211066	54.08100879
HECTD3	208.8298269	167.4600393	249.4388148	192.1010267	290.647976	317.1012827	293.5983207	234.5961408	385.2084603	417.7881332	252.0288977	179.0838953	293.494671	223.8365293	207.5896006	131.7500115	260.7455046	210.2015133	283.8397479	216.7597486	195.5467647	161.774493	271.1011033	210.3359426	182.7277788	134.6528905	204.2254355	151.3616617	163.1546504	114.5101041
HECTD1	28.25196978	13.54113661	34.80939649	37.37390241	17.47556069	18.62821149	23.18018594	26.70198408	58.89250734	47.84091969	30.4866411	25.58274594	30.37312019	30.33984268	30.98452159	27.12578452	23.63915606	25.8777482	18.04237727	13.96165779	32.17641104	37.06288694	29.2894948	16.22445098	32.67471619	22.41866845	28.31104198	47.12016213	26.01022457	32.0008966
HDAC5	6.815634536	18.24524098	28.82361533	17.84323649	34.10832921	27.67643291	34.04083249	15.16688906	11.56423935	17.20012184	10.09522379	5.023074893	24.00417509	26.47965186	40.64420227	8.291516299	27.64250724	22.16381211	4.054686184	27.23082984	21.6625524	12.11928968	16.77171574	24.29768926	3.747402057	13.20513106	25.33894624	6.513721144	14.03322158	16.67548417
HDAC4	65.69339986	49.84629002	71.35747384	57.8967188	40.95492353	42.73544577	80.84408254	53.77448063	49.13569386	22.20504838	36.35215308	46.08399555	68.57384954	64.59718745	69.9460284	37.10458129	43.89013628	53.68313556	51.73337005	63.16068626	66.63615495	63.95884148	48.39899856	31.01070747	53.30622404	46.46080861	51.50363731	50.19474392	66.72074796	57.76657441
HDAC4	2339.947092	1678.513559	1574.213061	1364.087967	247.1972926	279.2793095	1073.965108	964.2895597	833.3219135	799.6183503	812.0030161	684.9363972	950.2429115	754.7320113	1145.303974	894.478728	664.3422638	651.2055105	1023.108617	875.9215556	1380.448983	1195.845946	1109.923702	938.1460995	1801.189537	1424.600452	815.093595	803.8523383	1541.962805	1075.486249
HDAC3	129.0231012	0	85.23307543	79.87778366	101.9423239	91.02621408	70.7736696	54.97961101	66.23722883	71.74166217	94.07019298	0	73.91119192	62.17994631	77.08946038	68.61546103	88.69024749	70.4934414	91.35084314	80.47803618	107.1595314	73.74614886	89.91892231	74.6316081	101.8480282	89.60087963	58.90898718	73.27460459	113.3220988	54.19532355
HDAC2	242.2466906	187.6081892	78.5955307	74.09894227	96.40738677	99.12796882	102.4370471	92.16208042	200.7524346	214.1372448	204.6385989	175.1240905	126.6098218	106.7089483	126.9916972	98.14011821	227.0239342	211.4385946	202.4219096	168.388579	131.4938145	100.8143702	290.7809754	173.3154305	160.9397151	153.985621	108.6996432	112.6687819	142.1250763	148.3429308
